matches,matchesInStart,matchesSubstituted,matchesComingOff,minutesOnField,minutesTagged,goals,assists,shots,headShots,yellowCards,redCards,directRedCards,penalties,linkupPlays,duels,duelsWon,defensiveDuels,defensiveDuelsWon,offensiveDuels,offensiveDuelsWon,aerialDuels,aerialDuelsWon,fouls,passes,successfulPasses,smartPasses,successfulSmartPasses,passesToFinalThird,successfulPassesToFinalThird,crosses,successfulCrosses,forwardPasses,successfulForwardPasses,backPasses,successfulBackPasses,throughPasses,successfulThroughPasses,keyPasses,successfulKeyPasses,verticalPasses,successfulVerticalPasses,longPasses,successfulLongPasses,dribbles,successfulDribbles,interceptions,defensiveActions,successfulDefensiveAction,attackingActions,successfulAttackingActions,freeKicks,freeKicksOnTarget,directFreeKicks,directFreeKicksOnTarget,corners,successfulPenalties,successfulLinkupPlays,accelerations,pressingDuels,pressingDuelsWon,looseBallDuels,looseBallDuelsWon,missedBalls,shotAssists,shotOnTargetAssists,recoveries,opponentHalfRecoveries,dangerousOpponentHalfRecoveries,losses,ownHalfLosses,dangerousOwnHalfLosses,xgShot,xgAssist,xgSave,receivedPass,touchInBox,progressiveRun,offsides,clearances,secondAssists,thirdAssists,shotsBlocked,foulsSuffered,progressivePasses,counterpressingRecoveries,slidingTackles,goalKicks,dribblesAgainst,dribblesAgainstWon,goalKicksShort,goalKicksLong,shotsOnTarget,successfulProgressivePasses,successfulSlidingTackles,successfulGoalKicks,fieldAerialDuels,fieldAerialDuelsWon,gkCleanSheets,gkConcededGoals,gkShotsAgainst,gkExits,gkSuccessfulExits,gkAerialDuels,gkAerialDuelsWon,gkSaves,newDuelsWon,newDefensiveDuelsWon,newOffensiveDuelsWon,newSuccessfulDribbles,lateralPasses,successfulLateralPasses,playerId,matchName
1.0,1.0,1.0,0.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,9.0,5.0,2.0,14.0,4.0,4.0,1.0,0.0,18.0,14.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,11.0,5.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,5.0,1.0,3.0,2.0,733083.0,"Botoşani - Metaloglobus, 3-2_players_stats.json"
1.0,1.0,0.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,5.0,1.0,4.0,0.0,4.0,2.0,1.0,24.0,17.0,0.0,0.0,2.0,1.0,0.0,0.0,13.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,6.0,5.0,3.0,0.0,0.0,4.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,13.0,10.0,3.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,0.0,8.0,6.0,683516.0,"Botoşani - Metaloglobus, 3-2_players_stats.json"
1.0,1.0,1.0,0.0,85.0,85.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,5.0,8.0,0.0,11.0,3.0,0.0,0.0,2.0,22.0,14.0,0.0,0.0,2.0,1.0,2.0,1.0,7.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,3.0,2.0,4.0,13.0,8.0,8.0,5.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,10.0,2.0,0.0,0.31,0.27,0.0,18.0,5.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,5.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,3.0,2.0,8.0,8.0,657843.0,"Botoşani - Metaloglobus, 3-2_players_stats.json"
1.0,1.0,1.0,0.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,31.0,31.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,17.0,17.0,1.0,1.0,0.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,17.0,17.0,634633.0,"Botoşani - Metaloglobus, 3-2_players_stats.json"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622286.0,"Botoşani - Metaloglobus, 3-2_players_stats.json"
1.0,1.0,0.0,0.0,104.0,104.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,71.0,67.0,0.0,0.0,12.0,11.0,0.0,0.0,23.0,20.0,11.0,11.0,0.0,0.0,0.0,0.0,24.0,24.0,7.0,6.0,1.0,1.0,2.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,9.0,6.0,1.0,7.0,3.0,1.0,0.02,0.06,0.0,60.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,24.0,24.0,612385.0,"Botoşani - Metaloglobus, 3-2_players_stats.json"
1.0,1.0,0.0,0.0,104.0,104.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,7.0,5.0,0.0,8.0,4.0,2.0,1.0,2.0,47.0,36.0,0.0,0.0,3.0,3.0,2.0,0.0,11.0,7.0,11.0,9.0,0.0,0.0,0.0,0.0,14.0,12.0,3.0,1.0,1.0,1.0,1.0,6.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,14.0,2.0,0.0,0.23,0.22,0.0,36.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,3.0,1.0,14.0,12.0,528185.0,"Botoşani - Metaloglobus, 3-2_players_stats.json"
1.0,1.0,1.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,5.0,3.0,1.0,9.0,3.0,2.0,1.0,2.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,8.0,3.0,2.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,422702.0,"Botoşani - Metaloglobus, 3-2_players_stats.json"
1.0,1.0,1.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,5.0,1.0,1.0,0.0,7.0,2.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,1.0,1.0,84514.0,"Botoşani - Metaloglobus, 3-2_players_stats.json"
1.0,1.0,1.0,0.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,4.0,1.0,0.0,0.0,3.0,1.0,2.0,19.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,3.0,1.0,0.0,0.0,3.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,8.0,8.0,11588.0,"Botoşani - Metaloglobus, 3-2_players_stats.json"
1.0,1.0,0.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,8.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,3.39,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,11.0,0.0,0.0,5.0,6.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,4.0,83964.0,"Botoşani - Metaloglobus, 3-2_players_stats.json"
1.0,1.0,0.0,0.0,104.0,104.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,40.0,30.0,1.0,1.0,9.0,6.0,5.0,3.0,15.0,11.0,9.0,9.0,2.0,2.0,0.0,0.0,11.0,7.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,10.0,5.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,2.0,0.0,0.0,6.0,3.0,0.0,10.0,2.0,0.0,0.05,0.0,0.0,30.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,11.0,7.0,84220.0,"Botoşani - Metaloglobus, 3-2_players_stats.json"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169081.0,"Botoşani - Metaloglobus, 3-2_players_stats.json"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83986.0,"Botoşani - Metaloglobus, 3-2_players_stats.json"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482239.0,"Botoşani - Metaloglobus, 3-2_players_stats.json"
1.0,0.0,0.0,1.0,19.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,22.0,18.0,0.0,0.0,3.0,2.0,1.0,0.0,10.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,0.0,0.02,0.0,0.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,4.0,85307.0,"Botoşani - Metaloglobus, 3-2_players_stats.json"
1.0,1.0,1.0,0.0,85.0,85.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,1.0,0.0,8.0,5.0,0.0,0.0,0.0,51.0,40.0,0.0,0.0,7.0,6.0,1.0,1.0,15.0,11.0,14.0,12.0,1.0,1.0,2.0,2.0,16.0,14.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,15.0,2.0,0.0,0.55,0.35,0.0,41.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,16.0,14.0,134514.0,"Botoşani - Metaloglobus, 3-2_players_stats.json"
1.0,1.0,0.0,0.0,104.0,104.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,22.0,10.0,9.0,3.0,3.0,1.0,5.0,2.0,2.0,82.0,71.0,0.0,0.0,12.0,7.0,0.0,0.0,33.0,23.0,11.0,11.0,1.0,0.0,0.0,0.0,23.0,23.0,7.0,3.0,1.0,1.0,2.0,11.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,10.0,5.0,0.0,17.0,4.0,1.0,0.27,0.0,0.0,60.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,1.0,1.0,23.0,23.0,227873.0,"Botoşani - Metaloglobus, 3-2_players_stats.json"
1.0,0.0,0.0,1.0,29.0,29.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,0.88,0.0,0.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,1.0,1.0,232421.0,"Botoşani - Metaloglobus, 3-2_players_stats.json"
1.0,1.0,0.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.27,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,7.0,240057.0,"Botoşani - Metaloglobus, 3-2_players_stats.json"
1.0,1.0,0.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,2.0,0.0,0.0,0.0,9.0,6.0,0.0,93.0,85.0,0.0,0.0,6.0,5.0,0.0,0.0,32.0,26.0,4.0,4.0,0.0,0.0,0.0,0.0,49.0,47.0,10.0,6.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,14.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,71.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,49.0,47.0,301999.0,"Botoşani - Metaloglobus, 3-2_players_stats.json"
1.0,0.0,0.0,1.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,355910.0,"Botoşani - Metaloglobus, 3-2_players_stats.json"
1.0,1.0,1.0,0.0,87.0,87.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,5.0,2.0,0.0,4.0,1.0,5.0,3.0,0.0,29.0,24.0,0.0,0.0,2.0,2.0,2.0,1.0,9.0,6.0,3.0,3.0,0.0,0.0,1.0,1.0,13.0,11.0,6.0,4.0,1.0,1.0,3.0,5.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,6.0,3.0,1.0,10.0,4.0,0.0,0.08,0.32,0.0,21.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,13.0,11.0,357952.0,"Botoşani - Metaloglobus, 3-2_players_stats.json"
1.0,1.0,1.0,0.0,59.0,59.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,12.0,5.0,3.0,1.0,5.0,3.0,2.0,0.0,0.0,19.0,15.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,3.0,6.0,6.0,0.0,0.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,3.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,4.0,4.0,2.0,9.0,0.0,0.0,1.07,0.29,0.0,14.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,1.0,4.0,4.0,404846.0,"Botoşani - Metaloglobus, 3-2_players_stats.json"
1.0,0.0,0.0,1.0,16.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.44,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,4.0,407352.0,"Botoşani - Metaloglobus, 3-2_players_stats.json"
1.0,1.0,0.0,0.0,104.0,104.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,4.0,3.0,4.0,2.0,3.0,1.0,0.0,85.0,73.0,0.0,0.0,9.0,5.0,0.0,0.0,37.0,26.0,2.0,2.0,0.0,0.0,0.0,0.0,35.0,35.0,11.0,5.0,1.0,1.0,5.0,12.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,11.0,2.0,1.0,0.22,0.0,0.0,61.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,1.0,35.0,35.0,411139.0,"Botoşani - Metaloglobus, 3-2_players_stats.json"
1.0,0.0,0.0,1.0,45.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,8.0,1.0,0.0,8.0,6.0,1.0,1.0,0.0,17.0,14.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,4.0,3.0,2.0,3.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,5.0,2.0,1.0,0.06,0.0,0.0,14.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,5.0,4.0,479610.0,"Botoşani - Metaloglobus, 3-2_players_stats.json"
